RegionName,State,avg_2024,avg_2025
Polk City,FL,1738.1862776674063,1787.8033412936481
Astoria,OR,1487.8884417880597,1562.3963591828076
Cudahy,WI,1470.4528420139525,1433.6056746659779
Groves,TX,,1621.0054984833805
El Dorado,KS,,844.8744743724192
Temple,GA,1685.3908728719525,1757.1352165018725
Anoka,MN,1422.8586600270628,1484.8370052016476
Spearfish,SD,,1983.3333333333333
Muscle Shoals,AL,,1496.1379478430536
Eastlake,OH,,1520.8333333333337
Killingly,CT,,1625.4990347452735
Webster,MA,,1826.8413317184954
Laguna Woods,CA,2901.085386622352,2985.4025681112107
Aledo,TX,1891.280519423921,1856.6257345502445
Dallas,NC,,1435.8461277667566
Wayne,MI,,1073.154628871236
Colchester,VT,,2542.807226183018
Bryant,AR,,1392.4405146611357
Mount Joy,PA,,1479.2847732664238
Liberty Hill,TX,2241.735417601474,2221.5969799558097
Mechanicville,NY,,1383.1766962806319
Tobyhanna,PA,,2138.6401635195925
Nokomis,FL,2189.523074971661,2220.5989665726684
Hernando,FL,,2073.5712020671863
McKinleyville,CA,,1746.469483488737
Bridgeville,PA,,1242.5504440847808
Saint Helens,OR,1825.019106496641,1861.7180249075218
Rancho Mirage,CA,4003.914850269835,4111.983809713078
Artesia,NM,,3760.034729410313
North Ogden,UT,,1701.1849537646976
Sterling,CO,,932.1137459458449
Crystal River,FL,1632.6057406261543,1770.903371357264
White Settlement,TX,1560.1415231572032,1560.710252215206
East Peoria,IL,,790.0
Andrews,TX,,1175.0
Destin,FL,2124.323525627799,2138.9035234823705
Horsham,PA,,1775.2588237564398
Beacon,NY,2594.9104515216195,2704.079244221538
Sellersburg,IN,,1165.763641110541
Pendleton,IN,,2073.418413094435
Montevallo,AL,,1672.6565488518268
Belen,NM,,1125.0
Shiloh,IL,1068.6221571848016,1147.5703157780604
El Segundo,CA,2993.597160975683,3169.3158704710077
Gibsonton,FL,2259.7226112752746,2353.684249663948
Madison,CT,,3307.2007448935733
Bellaire,TX,,2496.5516176188657
Hebron,KY,,2042.9508594928884
Portland,TX,,1681.6133757320697
Madisonville,LA,,2268.75
Hatfield,PA,1538.0378401823216,1648.4106680739967
Hockley,TX,1964.8745866571487,2007.6735846943275
Seagoville,TX,2267.0434340008956,2367.3072280127444
Hibbing,MN,,1200.0
Ojus,FL,2335.3025796535135,2309.1751939085616
Fairview Park,OH,,1333.5350480370735
Belleview,FL,,1584.4287137167505
Jackson,WY,,6260.0
Verona,PA,,1409.8685994886275
Suitland-Silver Hill,MD,1532.8144458452396,1561.5037303178015
Gautier,MS,,1372.0724712396336
Chester Springs,PA,,2962.5
Madison,NJ,3273.431728337524,3449.00659423861
Westlake Village,CA,4843.464537980736,5215.877361568582
Overland,MO,,1286.2827480235676
Stevenson Ranch,CA,3013.9935242934157,3078.4583567101968
Amesbury,MA,2424.4330191092586,2601.5044849112733
Highland,UT,,2610.4827122385136
Middletown,RI,2716.9759468728835,2912.5114183127566
Abington,MA,,2441.446442822193
Brownsville,FL,,2867.3503550631053
Brookhaven,PA,,1634.0647712820564
Metuchen,NJ,2447.33979560072,2537.7827588002197
Greenbrier,AR,,1250.0
Willimantic,CT,,2099.564772829185
Bellingham,MA,2336.808784168889,2505.8801156069962
Waterford,CT,,1972.600177784212
Spanish Lake,MO,1235.1339884530648,1339.5916647089575
South Charleston,WV,,926.4627644537113
Loomis,CA,,2971.25
Calera,AL,1540.6500274776952,1613.8011459926252
New Milford,NJ,,3300.0
Auburn,MA,,2671.766563014676
Danville,IN,,1996.6666666666667
La Marque,TX,1750.6079638752738,1834.6577923307889
Prospect Heights,IL,,1834.638707391682
Marble Falls,TX,1478.0602021422137,1564.091198960079
Laconia,NH,,1908.69690865548
Stonington,CT,,2317.7545053607737
Bluffdale,UT,1982.562132155189,2027.5055514242958
Springfield,NJ,2770.3029636124643,2807.0717729302955
East Highland Park,VA,,1689.6483050017353
Wharton,TX,,1362.9217904926138
Bonita,CA,,3467.307925812831
Saint Simons Island,GA,2335.6776893576075,2509.228040438121
Lexington,VA,,1748.6003328496658
Seymour,CT,,1849.6243401677264
El Reno,OK,1240.9983573871393,1295.0325825200316
Weehawken,NJ,3426.2310015801754,3570.3519837100057
Cody,WY,,1566.9195696039758
Lone Tree,CO,1979.239179257643,1940.753441118779
Duncan,SC,1816.3932908713773,1859.695786552069
Boyertown,PA,,1450.0
Bristol,RI,2453.5181356788826,2575.2903331936404
Great Falls,VA,,4542.137405728868
Malibu,CA,11098.660319527267,11601.109229149792
Owens Cross Roads,AL,1907.2767526948119,1913.383664138738
Delmar,NY,2072.745208141858,2139.3610140508636
Hauppauge,NY,,2954.913595230724
Artesia,CA,,2439.17478811464
Greenwood Village,CO,2211.3328316851516,2166.0241373298218
Hastings,MN,,1397.5911894962442
Carpinteria,CA,,4101.542490825561
Vine Grove,KY,,1624.8804141455173
Keaau,HI,,2259.804954775045
Denver,PA,,1456.3821174507113
Pittston,PA,,1159.2432077296655
Lake Saint Louis,MO,1659.157475561801,1685.5335709921842
Stanley,NC,,2045.0
Hedgesville,WV,,1900.0
Clairton,PA,1224.429755849338,1266.5378409820732
Barre,VT,,1394.4419685340686
Alachua,FL,,2280.295479595367
Camillus,NY,,1680.3360876601826
Manlius,NY,,1995.0
Langley Park,MD,,1280.3239517280592
Molalla,OR,,1730.753459253466
Stafford,TX,1583.2789333840049,1615.7309633143905
Half Moon Bay,CA,,3599.309360620545
Andover,KS,1793.8760135658447,1857.0785611160043
Moraga,CA,3298.7899294499243,3425.695119006027
Highland Park,NJ,2283.488738548876,2388.6033855368337
Joppa,MD,,1608.3923638515782
Centerville,UT,,1667.0933744227627
Lock Haven,PA,806.7482776295798,839.5641973172322
Lansdowne,PA,,1493.4750948658002
Glenwood Springs,CO,,2448.624391075208
Glen Carbon,IL,,1252.2904020382148
Fort Thomas,KY,,1356.6519021242543
Rye,NY,5007.513744811234,5052.307792757723
Abington,PA,,2138.2496468124164
Kensington,MD,,3129.9791018576457
Worthington,OH,,1991.6666666666663
Roanoke,TX,1597.6420569755521,1601.5266424248098
Aztec,NM,,975.0
Kaukauna,WI,,1131.7830916746545
Center Point,AL,1219.94265827894,1284.9880137836944
Addison,TX,1533.7806270646022,1522.8315626655235
Gulf Shores,AL,1508.8775470293356,1548.1864591074473
Braselton,GA,2305.64329881551,2330.529052209343
Winchester,TN,,1384.8796678980625
Wimberley,TX,,1835.5104022931805
Bryn Mawr-Skyway,WA,,1836.7825199671454
Kathleen,GA,,2416.6666666666665
Satellite Beach,FL,2658.4262357544862,2803.021627654369
Hockessin,DE,,3600.0
Moore,SC,1786.0429757499842,1744.6078403111546
Trenton,OH,,1824.256402098321
Pinewood,FL,,2610.976362555447
Silverton,OR,,1677.6132161831997
Claymont,DE,1524.3060291461002,1568.9073479613971
Clearlake,CA,,1650.0
Clementon,NJ,1572.4771216324107,1680.846552522396
Browns Summit,NC,,1653.8289855861563
Westwood,MA,,2864.0536133147853
Bordentown Township,NJ,,2375.13371289536
Plymouth Meeting,PA,2095.535976609956,2125.9457187895923
Gainesville,TX,,1563.4595746130205
Waterville,ME,,1413.606761286145
Westchester,IL,,1967.5074152063453
Exeter,NH,2500.4039192205573,2385.299072198343
Albert Lea,MN,,820.0
Benson,NC,,1807.8328415865665
Grimes,IA,1534.4249442894911,1547.371566305433
Hurricane,UT,1827.92483854305,1852.560690591512
Platteville,WI,,1650.0
Portsmouth,RI,,2282.458867814389
Wynnewood,PA,2211.010732031403,2275.994479753942
Clayton,MO,1646.5211419830946,1683.131346257749
Hershey,PA,,1806.3754925153169
Scituate,MA,,3571.862220253014
San Anselmo,CA,3535.2579847965208,3755.153112457766
Souderton,PA,,1886.628797457719
Gaines,MI,,2097.5
Lemay,MO,,1238.8728298465082
Ashland City,TN,1657.3360193838896,1671.194328351981
Morrow,OH,,2421.25
Red Oak,TX,2126.0169226887306,2122.0627708289444
North East,MD,1708.2451761222426,1794.3685948784394
Croton-on-Hudson,NY,,3650.0
Larchmont,NY,,5246.1990754873805
Grove City,PA,,962.6009089653611
Crest Hill,IL,1401.5843549355877,1456.550411641921
Lakeway,TX,2769.160497748817,2796.64314734452
Fruita,CO,1692.8913251804313,1799.720891663107
Hollidaysburg,PA,,962.5
Cortez,CO,,1497.889275672213
North Myrtle Beach,SC,1762.6084156217628,1710.5945827152457
Beaver,PA,,1083.84075306843
Plain City,OH,,2219.61680047572
Broussard,LA,1568.9684674592,1627.2754671800399
Willowbrook,IL,2053.0629810714627,2120.47702149133
Tiverton,RI,,2862.606364806578
Budd Lake,NJ,2162.441681686307,2059.3344123846705
Tenafly,NJ,,5240.923508923429
Martin,TN,,979.9011106040239
Marcus Hook,PA,,1627.514167151492
Alamosa,CO,,1351.361414686227
Leonardtown,MD,,3300.0
Asbury Park,NJ,2650.871040554007,2766.22186574799
Vail,AZ,2020.8161724899373,2085.1221516184432
Gambrills,MD,2429.6609086284757,2648.784180002255
North Bend,WA,2833.2172004626836,2957.6577097932995
Northview,MI,,1241.7373999153842
Mount Clemens,MI,,1186.8709736185465
Berkley,MI,,2069.6081262400576
Carthage,NC,,1851.37796478585
Toney,AL,,1656.7309740023243
Hazel Park,MI,1396.238981139992,1461.5880220357644
West Haven,UT,1657.3989789359093,1681.6571187364846
South Ogden,UT,1622.8039242257141,1661.827470855726
Columbia Falls,MT,,1918.3018215530312
Purvis,MS,,1350.0
Hubert,NC,1507.7302785542295,1568.7194003302639
Tomah,WI,,1119.3055555555557
Clinton,MA,1954.2990630188024,1948.8531197997984
Whitman,MA,,2400.0
Jennings,MO,1084.5225731705784,1160.1137407190827
Bessemer City,NC,,1410.5268933576633
Harper Woods,MI,1265.7439825146487,1341.6629247030728
Hooksett,NH,2224.7427385201904,2298.2784586564253
White House,TN,1864.486598212866,1897.1300540818288
Ellwood City,PA,,857.5
Carmel-by-the-Sea,CA,,4932.193209543041
Boulder City,NV,1592.5645081123037,1799.8035416758582
Haddonfield,NJ,2011.1545980215994,2000.855276721098
Spanish Fort,AL,1555.1417005449623,1562.431100143548
Fate,TX,2340.3470922978468,2366.614288099626
Hampton,NH,,2354.1677522644445
Superior,MI,,1869.5052923497121
Whitmore Lake,MI,,1625.0
Newport,KY,1569.8627563965977,1642.3396653238306
Millbrook,AL,1345.1069488498533,1393.4369030355185
Glens Falls,NY,,1393.2194908850076
La Grange,IL,,2317.10039721529
College Park,GA,1380.8725984985224,1391.433046115292
Waupaca,WI,,1300.0
Kearney,MO,,2095.0
Manassas Park,VA,1999.6090049565373,2091.8151978796914
Fairview,NJ,,2274.5974652632603
Whitefish,MT,2677.654773311954,2739.89849735687
Junction City,OR,,1823.75
Chelsea,AL,2017.4425873642358,2080.7569923910933
Opa-locka,FL,1827.1185933109343,1875.6264624249152
Navasota,TX,,1658.3333333333333
Rockport,TX,,1655.7911048936107
Cottonwood,CA,,1748.75
Dennis,MA,,2305.065989576127
Mashpee,MA,,3350.0
Whitehouse,TX,1619.7773689627793,1670.5217386392294
Hamilton,MT,,1713.75
Bedford,MA,,2914.9637318509162
Girard,OH,,1050.0
Sedro-Woolley,WA,,1853.9910522325174
Forest Park,IL,1458.0516849672638,1557.400166417181
Kirksville,MO,872.9204361727171,916.9054334161482
Robbinsdale,MN,1555.2159708574507,1650.4292177747752
Bremen,GA,,1449.5
West Park,FL,2585.1957652223055,2636.2248315856414
Rex,GA,1824.1365233066024,1891.4790751764099
Welby,CO,1863.561279417013,1859.0357597225625
Bennington,NE,1336.477723270393,1399.1348134735754
Fruitland Park,FL,,1671.448347579867
Marblehead,MA,,2649.510115082502
Alamo,CA,,6423.477806250369
Greenwood,AR,,1142.1565591879805
Saddle Brook,NJ,,2692.829500409124
Warrenville,IL,2105.281656458419,2236.229198145155
Cutlerville,MI,,1691.6666666666667
Pacific Grove,CA,2990.0714818076176,3094.9056748087796
Inwood,WV,,1782.5
Lady Lake,FL,1632.7222897798326,1675.3805079354797
Lebanon,NH,2069.754309298897,2147.276957984245
Pleasant Hill,MO,,1607.1052950346134
Adairsville,GA,,1971.4864318385028
Key Biscayne,FL,7184.33506796775,7309.566974037256
Safety Harbor,FL,,2370.83876300925
Highland,NY,,1840.5331402089746
East Cleveland,OH,748.5917859703993,790.5222589939222
Verona,NJ,,3712.913415332112
Short Hills,NJ,,6150.141843052438
Nyack,NY,2370.407809888728,2504.481560822611
Hampton Bays,NY,4438.901058605169,4910.223978133371
Washington,NJ,,1896.1963356250817
Brecksville,OH,,1389.8136685571524
Webb City,MO,,1130.4347348836345
Weatherford,OK,,1023.8009155841393
Bethlehem,GA,,2169.2995550459764
Scotts Valley,CA,,3951.2789731198504
Arlington,TN,,2356.964422665249
Rifle,CO,,1737.5
Pinehurst,NC,1956.8361081165388,2006.534529570557
Rantoul,IL,750.6458171035415,825.3865789661215
Brandywine,MD,,2245.38176776574
Whitefish Bay,WI,,1862.2038186276113
Beech Grove,IN,,1399.0
Federal Heights,CO,1629.0474231993257,1521.7002250171822
Willowick,OH,,1639.8333333333337
Bonham,TX,,1469.112326259856
La Feria,TX,,1375.0
Perry Hall,MD,,2850.0
Marina del Rey,CA,3919.299991514623,4050.888311350197
Wayland,MA,,3374.5
Vandalia,OH,,1366.5761157718523
East Riverdale,MD,,1619.9439900859381
Collingswood,NJ,1541.1002862755602,1592.3092457566104
Gladeview,FL,,2910.7711932113216
Spring Lake,MI,,1460.22555305071
Highland Village,TX,,2720.5
Auburn,GA,,2387.7478322642755
Darby,PA,,1525.2881488855046
Burlington,WA,2126.9306145526925,2123.93244390749
University Heights,OH,,1614.6169862292538
Miami Springs,FL,,2625.0
Rossville,MD,1604.2503693914107,1665.9160792074563
Edgewater,NJ,3729.7683804045078,3835.9477012066727
Harrison,NY,4461.662444141588,4519.8343975696735
Millbury,MA,,2485.3539072003505
Bexley,OH,,1789.9567094692468
Ardmore,PA,2201.47974659735,2345.8339726161653
Beachwood,OH,1947.2852036950846,2025.3425978834032
Waconia,MN,,1724.6666666666663
Norwalk,IA,,1210.4997738240418
Swampscott,MA,2843.854746862645,2917.00370682643
Thonotosassa,FL,,1600.0
Roselle Park,NJ,,1169.7341766198938
New Market,MD,2380.07287207177,2521.734191342054
Clifton,CO,,1463.122718113808
Carrboro,NC,1442.5278602664769,1494.2075714011266
Pike Road,AL,1944.3214888707748,1969.600948342272
Cherryville,NC,,1225.0
East Greenwich,RI,,2627.1981572713066
Rogersville,MO,,1835.4596209414212
Winnetka,IL,,1962.5950083355099
Tuckahoe,VA,1757.5073719212542,1809.7947847813728
Bay Saint Louis,MS,,1625.0
Duson,LA,,1500.0
Ephrata,WA,,1568.8732902402628
Hazel Green,AL,,1185.4207432722233
Middleton,ID,,1963.5570546824408
Portales,NM,923.4431528264035,953.4466337710933
Thompsons Station,TN,2213.3313618060365,2231.4240017525913
Hazel Crest,IL,,2675.0
Port Jervis,NY,,1650.0
Holly Hill,FL,1622.479137167175,1618.6797310925613
Goshen,NY,,2432.5
Saraland,AL,1338.9299436271926,1315.4888652947188
Moody,AL,1742.7040824280405,1810.571541962579
Hopkins,SC,1397.644594728278,1525.234520710761
Morehead City,NC,1732.2099005859413,1859.5962709604264
Blue Ash,OH,,1967.523084509715
Chester,NY,,2562.3643965292267
Chicago Ridge,IL,,1485.3358892056451
Centerton,AR,1577.8862681093005,1630.273814571126
Eatontown,NJ,,2230.688659259521
North Aurora,IL,,2681.083333333333
La Grange Park,IL,,1617.200923949759
Glenn Heights,TX,2115.6941493770805,2143.311654818591
Ammon,ID,1513.238024379292,1527.5321580305401
Woodruff,SC,,1369.3702008923185
Lincolnia,VA,2244.7987845302646,2303.050390540381
Haysville,KS,,1166.8507850844608
Newman,CA,,1699.0
Cornelius,OR,,2745.0
Santa Rosa Beach,FL,1917.3984909835526,1944.452221402063
Cave Creek,AZ,,3051.666666666667
Glenolden,PA,,1675.0
Seabrook,TX,,1679.8910370350688
Forest Hill,TX,,1824.2345967342737
Black Mountain,NC,1536.8979508160335,1609.6185607892537
Leon Valley,TX,1069.6737944306003,1141.0339446237613
Oak Park,CA,3068.455930053431,3132.0933578286276
Live Oak,TX,1315.2780633953396,1298.9549331872508
Lander,WY,,1558.3452616709428
Snoqualmie,WA,3147.882516420626,3194.3304262561796
Keyport,NJ,,2825.0
Little Falls,NJ,,2874.2807433604735
New Fairfield,CT,,2226.595763077271
Fredonia,NY,,1200.0
Garden City,ID,1613.5697587786324,1638.4926983639148
Justice,IL,1306.688439488659,1371.2168269748659
New Hope,PA,2450.3111750286125,2480.6145570381796
Glendale,WI,1500.5693626328577,1565.172295647694
South Daytona,FL,1531.557904471494,1559.0812960639614
Sunbury,OH,1649.1478946432906,1597.0997750502668
California,MD,,2308.393346964946
Kingston,PA,1373.553244885901,1423.4465501409964
Glenpool,OK,,1615.479336806331
Rogers,MN,1780.943289918998,1890.0402655331088
Woodland Park,CO,1899.7821820003098,2084.312689851732
Hornell,NY,,1166.6666666666667
Berkeley Heights,NJ,,3545.583333333333
Sealy,TX,,1860.3551308498036
Ridgefield Park,NJ,,2100.7781687757
Paradise Valley,AZ,1966.451492289146,2062.920319134073
Platte City,MO,,1736.6899990685524
Lincolnwood,IL,2554.791717890731,2619.258963642841
Shorewood,WI,1343.1264742269004,1219.3880174253072
Lake Forest Park,WA,,2505.742867545006
Narragansett,RI,2395.9263708780604,2648.0370891593216
Hueytown,AL,1185.6673380549944,1236.7884541720152
Liberty Lake,WA,,1776.9171139289206
Johnstown,OH,,2013.701102846825
Bedford,OH,1090.845395741026,1145.1834206560832
Fairview,TN,,2589.1426149993044
Rochester,MI,,1747.6820423828867
Mounds View,MN,,2119.3950501209856
Webster,TX,1368.6775856263646,1396.3073994054014
Swansea,IL,,1271.2989248699446
Isanti,MN,,1398.3648097236469
Chesterton,IN,,1555.8818730772184
Sweetwater,FL,,2853.0309565156117
Soldotna,AK,,1639.7093859378535
Midland,GA,,2358.528181866227
Waddell,AZ,2224.3077096777724,2382.752367202356
Livingston,MT,,1654.5330580885907
Claremont,NH,,1648.75
Vadnais Heights,MN,1751.9199964946092,1820.123187282852
Hailey,ID,,3350.0
Jefferson City,TN,,1200.0
Pella,IA,1011.0426379829928,1047.4312832776402
Geneva,OH,,1000.0
Monticello,NY,,1575.0
Fords,NJ,,2422.5
Lynnfield,MA,,3432.430102896197
Big Rapids,MI,,900.0
Sandwich,MA,,2429.166666666667
Alcoa,TN,1685.1923430025704,1725.269692568688
Sausalito,CA,3764.926377900508,3948.2666801927426
Lumberton Township,NJ,,1937.6868135617378
Markham,IL,,2600.0
York,ME,,2545.698253015642
Wickliffe,OH,,1502.4662834041196
Manasquan,NJ,,2856.25
Santa Fe,TX,,1600.0
Port Neches,TX,,1600.0
San Marino,CA,,6612.569341951483
Nanticoke,PA,,1139.5222401721253
Aberdeen,NC,1826.649796513288,1822.721417753366
Somerville,NJ,2236.3629137500147,2331.0721100553014
Wildwood,NJ,,1900.0
South Haven,MI,,1880.2010490050097
Southern Pines,NC,1834.535391309462,1862.994480335873
Franklin,VA,,1600.0
Ellenton,FL,,2560.596830056853
Brown Deer,WI,,1507.1163563559414
Kingston,MA,2772.9762387317774,2903.6860573543395
Haddon Township,NJ,,2963.469454859962
Thurmont,MD,,2100.0
Derby,CT,,1696.8987064456005
River Ridge,LA,,1966.3444618383705
Forest Acres,SC,1216.0137559970037,1247.8731137396214
Longs,SC,1965.2931835153888,1984.0545384615248
North Smithfield,RI,,2434.3646977280564
Bound Brook,NJ,,2244.2274476332227
Hewitt,TX,1685.1825931564977,1691.701241297766
Sumner,WA,2093.775917461,2151.299397051698
Gladstone,OR,1640.7995397664263,1652.5258337727587
Aurora,MO,,1095.0
North Saint Paul,MN,1254.8593476323297,1299.6152326295921
Emeryville,CA,2933.309884769739,2953.064541632413
Splendora,TX,,1807.739823018519
Riverview,MI,,1525.0
New Carrollton,MD,1573.024517940885,1649.5121424061579
Windsor Locks,CT,,1985.5892099037228
West Henrietta,NY,1593.7301285976328,1685.944746626331
Haverstraw,NY,,3041.361652658265
Hopatcong,NJ,,2500.0
Melissa,TX,1999.4139449667812,1972.5543371364286
Newberry,FL,2095.541503365378,2122.1008321242116
Monmouth,OR,,1500.7744848449524
Sellersville,PA,,2200.0
Justin,TX,2078.790862671221,2099.360773632957
Beebe,AR,,887.5
Superior,CO,2357.795822987169,2356.7633231808386
Grand Terrace,CA,1991.5860589933775,2043.3604369989077
Prince Frederick,MD,,1844.0
Brattleboro,VT,,1502.4549645641287
Babylon,NY,,2635.625
New Brighton,PA,,934.8895057123846
Augusta,KS,,875.0
Tarrytown,NY,2808.5913818829686,2974.6773781853644
Rehoboth Beach,DE,,2062.9662293477913
Wayland,MI,,1499.0
Pennington,NJ,,2857.9272501617
Havre,MT,,997.9822906389313
Elgin,TX,1828.7031193626924,1846.7854092684215
Waynesville,MO,1110.4022358635234,1189.4698272552864
Vineyard,UT,1821.7387771475749,1835.829975604022
Bellefontaine Neighbors,MO,1179.0966871026797,1255.9049633911166
Pagosa Springs,CO,,2046.3448404517428
Minneola,FL,2425.4251933226997,2467.253308000261
Chubbuck,ID,,1160.6747728946264
Florida City,FL,2401.1937077482985,2539.494040010722
Canyon Lake,CA,,3621.666666666667
Somersworth,NH,,1852.2779958869141
Boonton,NJ,,2525.0
Star,ID,2235.270730320021,2288.9429174350703
Gulfport,FL,1966.1504990873811,2046.0423947464228
Cushing,OK,,1063.6717191584826
Mauldin,SC,1375.518378571378,1374.6961321020767
Palos Verdes Estates,CA,7499.463046086704,7284.483487893922
Robinson,TX,,1955.1841181241366
Alma,AR,,1333.3333333333333
El Sobrante,CA,,2572.7146419707997
Guttenberg,NJ,2109.8177520630616,2265.5759771498397
Round Lake,IL,,2404.2651897093583
Lakeside,VA,1978.5440305272064,2097.473627230852
Norton,OH,,1532.3809086327692
Edgewood,WA,2192.1799165357083,2242.5790145016526
Oak Grove,MO,,1364.5
Dallastown,PA,,1119.3146607612562
Firestone,CO,,3003.724164640771
Duvall,WA,,3873.348953284506
Stallings,NC,,2354.276012304007
River Forest,IL,,1788.2451834699943
Minden,NV,,2700.0
Big Bear City,CA,,1949.2886946581086
Littlestown,PA,,1245.0
Saint Ann,MO,1287.753005089404,1337.7427095547237
Breinigsville,PA,2180.857798185121,2258.299210596872
Johnstown,CO,1993.6312681508607,2041.3737685435913
Englewood,OH,,1618.7981467432874
Marco Island,FL,3828.9186957723055,4092.046875697071
Alton,TX,1006.9704278261278,1043.2994797973179
Spring City,PA,,1569.1666666666663
Lindenhurst,IL,,2500.0
California City,CA,1803.5730241191752,1841.970171347082
Troutman,NC,2158.301121143483,2206.5546532343446
Saint Joseph,MN,,1400.0
Independence,OR,,1888.013717957108
Smithville,MO,,2268.7324385580405
Nappanee,IN,,995.0
Red Bank,TN,1326.9445971676612,1327.1908024628237
Knoxville,IA,,889.7518095819512
Signal Hill,CA,,2773.5256038546913
Brooklyn Park,MD,1768.9689812280642,1806.2506952278272
Grosse Pointe Park,MI,1499.831474170218,1481.5423908129137
Jamestown,ND,1152.2665106026964,1185.785953691664
Lincoln Park,NJ,,3100.0
Richton Park,IL,,1702.2694155064285
La Pine,OR,,2010.125
Fife,WA,1838.6110854669384,1882.402351675924
Gold Canyon,AZ,,2186.25
McCordsville,IN,,2093.330963695355
Wallington,NJ,,2608.0340429173402
Crandall,TX,1804.7051368287762,1914.0511330397392
Lyman,SC,,1582.0916455939848
New Market,AL,,1842.5563082694262
Lewiston,NY,,1610.689780149372
Ridgefield,NJ,,2466.5
Argyle,TX,,2941.496838714343
Doctor Phillips,FL,2486.696907094467,2505.4557992125083
View Park-Windsor Hills,CA,,2787.222222222222
Belfair,WA,,1843.7844534790268
Solana Beach,CA,5147.585360001485,5386.362207529747
Little Ferry,NJ,,3000.0
Kennebunk,ME,,2396.529925169463
Coral Hills,MD,,1516.4679926200238
Dobbs Ferry,NY,3280.919693479591,3502.4802990627895
Newcastle,WA,2409.2715135315307,2460.2572544889217
Tonganoxie,KS,,1175.0
Sierra Madre,CA,,2812.764183643387
Leola,PA,,1510.0
Aspen,CO,,27676.90212107011
La Riviera,CA,2014.3687129912937,2004.8876551228564
Falling Waters,WV,1828.6192555447424,1924.2716333284643
Wilton Manors,FL,2083.0128742988813,2124.6791690410346
Riverdale,IL,1090.838154662102,1184.897089448338
Adel,IA,,855.0
Burkburnett,TX,,1505.9744583770128
Callaway,FL,1898.729213364979,1919.5169161521844
Breckenridge,CO,,3532.0344172619275
Southampton,NY,30313.169503311143,33599.04473341703
Little Canada,MN,1290.1070737849677,1333.5325788542787
Gypsum,CO,,2875.0
Falmouth,ME,,3675.3570655928734
Capitol Heights,MD,2036.3660312584032,2057.740635773812
Commerce,TX,,1122.631684356248
Somers,WI,,1890.0
Berwyn,PA,,2503.052393546466
Conley,GA,1627.3187428193135,1814.2568975307831
Itasca,IL,2132.502388664891,2152.62368298771
Wells,ME,,1883.3333333333333
South Park,PA,1297.82719101307,1388.0789436775017
Trabuco Canyon,CA,,5666.162175841439
Bedford Heights,OH,,941.2161951673303
Monroe,OH,,2337.5
Hitchcock,TX,,1211.378644042457
Munhall,PA,1331.3980017858769,1362.8976107342762
Westlake,LA,1160.430884486437,1230.7341189192502
Henrietta,NY,,1453.3939989562682
Ridley Park,PA,,1300.0
Cocoa Beach,FL,2500.7658013018654,2592.509241109975
Brandon,SD,,1197.707111332217
Polson,MT,,1447.426007469632
Tamaqua,PA,,1025.0
Byram,MS,,1471.3606932729595
Cottage Grove,WI,,1767.9380924740947
Dupont,WA,2429.8495424190933,2506.1906730822348
Templeton,CA,,3450.0
Holly Springs,GA,1916.7317934549992,1937.9566426194174
Reading,OH,1087.0413460884233,1115.9322579197922
Corte Madera,CA,4434.209459463521,4641.825140615305
Graniteville,SC,,2450.0
Odenville,AL,,1597.9601261647626
Maynard,MA,1883.5066752830744,1984.1616830218286
Rancho Santa Fe,CA,,9948.565509807833
Newville,PA,,1050.0
Morro Bay,CA,,2778.844375975151
Chatham,IL,,1700.5022268868258
Hartford,VT,,1930.4257678348413
Lighthouse Point,FL,3570.63448944821,3704.4298703119202
Clinton,NY,,1873.177640261451
Castle Pines,CO,2459.1542424350478,2527.7015635011862
North Mankato,MN,,1200.0
Hardeeville,SC,,1590.6485552257498
Bemidji,MN,,1216.8393005444796
Ambridge,PA,,927.9067816683828
Highland Mills,NY,,3500.0
Wood River,IL,,975.0
Kenai,AK,,1800.0
Clute,TX,871.4671105580079,903.0613382931814
Newcastle,OK,1632.0204725951155,1665.4831836948156
Shallotte,NC,,1673.4383043149585
Rustburg,VA,,1494.8172338974841
Louisville,TN,,1732.7092467418304
Oakland,TN,1911.2173472615093,2046.0748998609774
East Hanover Township,NJ,,2933.5578930024894
Lake Arbor,MD,2185.102481930163,2259.4270151970923
Tremonton,UT,,1347.5
Discovery Bay,CA,,3453.3334205303304
Jacksonville,TX,,1000.0
Tequesta,FL,3240.3684211350314,3464.949227210864
Montville,NJ,,3072.9446845388034
White Plains,MD,,3282.5027006555247
Gilbert,SC,,2033.75
Selma,TX,1404.8125723407293,1419.3821061818887
Old Saybrook,CT,,2664.125542253746
Fairview,TX,1806.652205590849,1802.6209672018558
Tiburon,CA,,6484.046317129876
Bladensburg,MD,,1637.0063647537118
Huntington,VA,2034.7161282925629,2094.8791120044084
Rio Vista,CA,,2243.1786871836634
Shiloh,OH,1022.7953448057856,1070.2850674511476
Shasta Lake,CA,,1068.3893796687896
Piedmont,OK,,1660.5
Cayce,SC,1408.6250919228708,1431.6806723648058
Freeport,TX,,1138.526775074641
Orange,VA,,1350.0
Stayton,OR,,1643.75
Blacklick Estates,OH,,1637.5
Pineville,NC,1586.707819892341,1628.9775496302773
Bala-Cynwyd,PA,2121.3215939261804,2244.2169111950216
Prairie Grove,AR,,1660.6133635237663
